,rmse_1,rmse_2,rmse_3,rmse_4,rmse_5,rmse_6,rmse_7,rmse_8,rmse_9,rmse_10,rmse_11,rmse_12,rmse_13,rmse_14,rmse_15,rmse_16,rmse_17,rmse_18,rmse_19,rmse_20,rmse_21,rmse_22,rmse_23,rmse_24,rmse_25,rmse_26,rmse_27,rmse_28,rmse_29,rmse_30,rmse_31,rmse_32,rmse_33,rmse_34,rmse_35,rmse_36,rmse_37,rmse_38,rmse_39,rmse_40,rmse_41,rmse_42,rmse_43,rmse_44,rmse_45,rmse_46,rmse_47,rmse_48,rmse_49,rmse_50,rmse_51,rmse_52,rmse_53,rmse_54
Publicdomain-advertisment_mennen_baby_magic442,0.55915367603302,0.427225798368454,0.28096452355384827,0.33772721886634827,0.06343435496091843,0.4045110046863556,0.04820609465241432,0.9502347111701965,0.06095678731799126,0.4221779704093933,0.04217658191919327,0.06277484446763992,0.0555754154920578,1.0975099802017212,1.1073384284973145,0.05944693088531494,0.2357363998889923,1.4222537279129028,0.22042420506477356,0.8206208944320679,0.07967264205217361,0.00011707890371326357,0.046309616416692734,0.1434573084115982,0.08481975644826889,2.8766188621520996,2.1502368450164795,1.1968305110931396,0.6921524405479431,0.06965465098619461,1.530804991722107,1.8424087762832642,0.3380042612552643,0.035675205290317535,0.9056150913238525,1.8245515823364258,2.4525558948516846,0.07899942249059677,0.04918129742145538,0.25621065497398376,0.7515366077423096,0.33772093057632446,1.2976919412612915,0.05694061145186424,0.8923274874687195,0.501059889793396,2.153047561645508,0.053664714097976685,0.8448816537857056,1.0730609893798828,0.45601826906204224,0.08870798349380493,0.3525609076023102,0.05673930421471596
Publicdomain-advertisment_new_port_cigarettes_5531,0.8912426829338074,0.497018039226532,1.089634895324707,0.35549989342689514,0.3158266246318817,0.18738839030265808,0.06610063463449478,0.016715997830033302,0.471017986536026,1.5096805095672607,0.39255040884017944,1.2844398021697998,1.2427277565002441,1.381035566329956,0.9512044191360474,0.027138622477650642,0.3800017535686493,1.2993724346160889,1.1475261449813843,1.1749128103256226,1.4363293647766113,0.09046826511621475,1.0042154788970947,0.9225860834121704,0.3964683711528778,1.3434703350067139,1.1182373762130737,1.3928565979003906,0.08155155926942825,0.11598866432905197,0.14627878367900848,1.6048845052719116,0.8920038342475891,1.4159324169158936,1.2650060653686523,1.248499870300293,1.347132921218872,0.9830094575881958,1.2592214345932007,0.8853471279144287,1.3426320552825928,1.4213110208511353,0.4306658208370209,0.8075268268585205,1.0780271291732788,1.3174811601638794,0.833324670791626,1.1707416772842407,1.6713279485702515,1.0760160684585571,1.2691900730133057,0.21601532399654388,0.01833927445113659,1.1548713445663452
Publicdomain-advertisment_newport_cigarettes_1259,1.4516961574554443,1.7371349334716797,1.4344286918640137,0.766247034072876,1.2168023586273193,1.7945433855056763,2.2285993099212646,1.4427939653396606,1.6186965703964233,1.4488807916641235,1.5539864301681519,2.280517339706421,1.6100854873657227,1.3842496871948242,2.074263572692871,0.017154833301901817,1.3030387163162231,1.6562130451202393,1.0546482801437378,1.311730146408081,1.059355616569519,1.6475419998168945,1.3237829208374023,1.6112300157546997,1.8487144708633423,1.344240427017212,1.57477867603302,1.6261451244354248,1.8533855676651,1.3369966745376587,1.4364266395568848,0.8589694499969482,1.4855067729949951,1.236590027809143,0.013153018429875374,1.7213464975357056,1.313100814819336,1.4336676597595215,1.7038683891296387,1.2741930484771729,1.6444878578186035,1.8470107316970825,1.0811598300933838,1.3671300411224365,1.9267200231552124,0.8437396883964539,1.7837704420089722,1.3653606176376343,1.647986650466919,1.5573756694793701,1.3746941089630127,1.635489821434021,1.5588945150375366,1.446116328239441
Publicdomain-advertisment_newport_cigarettes_3657,0.38886818289756775,0.0163759533315897,0.05981148034334183,0.11775853484869003,0.0163191519677639,0.13211184740066528,1.1591923236846924,0.148356631398201,0.2731698751449585,0.10738135129213333,0.060529887676239014,0.0735890343785286,0.10715292394161224,0.0736587792634964,0.052619628608226776,0.6668726801872253,0.0193162951618433,0.05983947962522507,0.07667285203933716,0.06475591659545898,0.28511524200439453,0.05983947962522507,0.1883043646812439,0.02642441727221012,0.41776421666145325,0.037965383380651474,0.2083020657300949,0.10469905287027359,0.0165010504424572,0.9592568278312683,0.2275409996509552,0.13130351901054382,0.23163245618343353,0.04504824057221413,0.1499926745891571,0.07853774726390839,0.04213617369532585,0.303193062543869,1.0651936531066895,0.04998328536748886,0.07709113508462906,0.952897846698761,0.3982250392436981,0.020777661353349686,0.04596979171037674,0.9943448305130005,0.12609311938285828,0.09889591485261917,0.3560117483139038,0.9419677257537842,0.02106669172644615,1.5611636638641357,0.18364787101745605,0.07024364918470383
Publicdomain-advertisment_norelco_shaver677,0.7889047861099243,2.431057929992676,2.129991054534912,0.15283431112766266,3.0145323276519775,0.28179338574409485,1.456289291381836,2.243152141571045,0.3232015371322632,0.8654175996780396,0.4198170006275177,2.1158220767974854,0.3762136995792389,1.5772613286972046,2.243431329727173,0.08100613951683044,1.8295294046401978,0.507316529750824,1.604722499847412,2.8072242736816406,0.4028450846672058,0.2413664609193802,1.9822949171066284,0.30547666549682617,2.480349540710449,0.14161938428878784,0.032163191586732864,0.7902547121047974,0.426334023475647,0.12452410906553268,2.361793279647827,0.10395161062479019,0.044809289276599884,2.9915266036987305,2.364755153656006,2.5571866035461426,0.28152406215667725,0.20371095836162567,3.370048761367798,3.5671608448028564,3.409564733505249,1.4843767881393433,3.271523952484131,2.7670748233795166,1.0145989656448364,0.14535370469093323,1.2762571573257446,0.11723228543996811,0.5207926630973816,0.15485039353370667,1.000710368156433,2.3297131061553955,0.04170012101531029,0.46155473589897156
Publicdomain-advertisment_oldsmobile_2707,0.8457481861114502,0.15765166282653809,0.6506321430206299,0.2340060919523239,0.00915564876049757,0.7039485573768616,0.9369552135467529,0.34567901492118835,0.5077307820320129,0.3315075635910034,1.0661277770996094,0.6124475002288818,0.8384124040603638,0.27000635862350464,0.3187350332736969,0.07950867712497711,0.6388360857963562,0.24127431213855743,1.1402544975280762,0.09641256928443909,0.4890708327293396,0.2264619618654251,1.1917622089385986,1.4220255613327026,0.07227776199579239,0.029568487778306007,1.224027156829834,0.8008301258087158,0.1797085702419281,0.4374401867389679,0.6714798808097839,0.5574852824211121,0.9647488594055176,0.08561696857213974,0.1622689962387085,0.780731201171875,0.022436151280999184,1.0616005659103394,0.28962865471839905,0.8811667561531067,1.0616005659103394,0.9984121322631836,0.4490339457988739,0.1295008361339569,0.5227526426315308,0.8812511563301086,0.6242340207099915,0.13500654697418213,0.9342333078384399,1.0457713603973389,0.4669785499572754,1.0409064292907715,0.24895614385604858,0.14175637066364288
Publicdomain-advertisment_sunbeam_bread_1400,0.6827979683876038,0.6346583366394043,0.11922676116228104,0.9366247057914734,1.5725457668304443,0.05576186627149582,0.476672500371933,0.05576186627149582,0.02521803416311741,0.028293728828430176,1.1274915933609009,0.03495624288916588,0.4947822690010071,0.03341611847281456,1.051796317100525,0.7512457966804504,1.6541615724563599,0.8500475287437439,1.1435929536819458,0.8300527930259705,1.3613507747650146,0.16742686927318573,0.8671048283576965,0.17531132698059082,0.027727846056222916,0.20402497053146362,0.24183407425880432,1.6569879055023193,0.21573443710803986,1.0787359476089478,0.03480711206793785,0.38196855783462524,0.30885425209999084,1.0540440082550049,0.19274169206619263,1.1101101636886597,0.442181259393692,1.4886120557785034,0.417522668838501,0.7502003908157349,0.42491358518600464,1.3897567987442017,0.8858985900878906,0.030204905197024345,1.374198079109192,0.833968997001648,1.3145629167556763,0.4848842918872833,0.8253523111343384,1.5152082443237305,0.4919152855873108,0.07283054292201996,0.22392964363098145,0.6022676229476929
Publicdomain-advertisment_sunbeam_bread_4359,0.3398831784725189,0.7333459258079529,0.03708473592996597,0.785442590713501,0.02739616110920906,0.046601552516222,0.138562873005867,0.17896689474582672,0.03809022903442383,0.033784255385398865,0.13243365287780762,0.04897074028849602,0.6180188655853271,0.48061537742614746,0.22902598977088928,0.06073230504989624,0.08627919852733612,0.03719094395637512,0.21694038808345795,0.09195423871278763,0.22508607804775238,0.4020819664001465,0.11482486128807068,0.028548236936330795,0.5816662311553955,0.2044489085674286,0.5067206025123596,0.035288698971271515,0.19466319680213928,0.2954035699367523,0.07572439312934875,0.13059163093566895,0.020975612103939056,0.0496278814971447,0.08349110931158066,0.2814938426017761,0.06453375518321991,0.7133448719978333,0.8589440584182739,0.09911244362592697,0.08814574033021927,0.7350820899009705,0.07845839112997055,0.36708876490592957,0.025714658200740814,0.674289882183075,0.05127393826842308,0.02319818176329136,0.02823096700012684,0.29815998673439026,0.04015147686004639,0.22956140339374542,0.1888744980096817,0.11019805818796158
Publicdomain-advertisment_sunbeam_bread_6984,0.5032643675804138,1.070812702178955,0.016079764813184738,0.8489827513694763,0.2943532168865204,0.009947755374014378,0.13873663544654846,0.6845582127571106,0.7982307076454163,0.034046150743961334,0.13695695996284485,0.26438215374946594,0.8489827513694763,0.6209475994110107,0.9941824674606323,0.015402248129248619,0.011137040331959724,0.010416611097753048,0.9242548942565918,1.360426664352417,0.4178940951824188,0.013699134811758995,0.03492636978626251,0.8516435623168945,0.016092225909233093,0.025294899940490723,0.6623722314834595,0.6956346035003662,0.8800787925720215,0.09697385132312775,0.014359259977936745,0.01521142479032278,0.7744572162628174,0.02273029088973999,0.6451724767684937,1.163586974143982,1.3734873533248901,0.06410829722881317,0.009005962871015072,0.014610403217375278,0.025294899940490723,0.9926801323890686,0.021043693646788597,1.1382508277893066,0.3943095803260803,0.13435955345630646,0.8188276290893555,0.021029112860560417,0.08642075955867767,0.5674586296081543,0.011930059641599655,1.043514609336853,0.08642075955867767,0.4852696359157562
Publicdomain-advertisment_sunbeam_bread_8815,0.02620285376906395,0.8310597538948059,0.03232090547680855,0.03773629292845726,0.8930759429931641,0.038582488894462585,0.017496515065431595,0.5930427312850952,0.18290568888187408,0.2473376840353012,1.3103302717208862,0.021897755563259125,0.9668859839439392,0.021248307079076767,0.5769284963607788,1.7255661487579346,0.2485833466053009,0.03607204556465149,0.3254269063472748,1.350576639175415,0.03006787784397602,0.3280460834503174,0.6914717555046082,1.2665420770645142,0.8381959795951843,0.01643482968211174,0.41242021322250366,0.9790154099464417,0.14395324885845184,0.715406060218811,0.02004934847354889,1.260492205619812,0.31654027104377747,0.17191167175769806,1.2918754816055298,0.5168330669403076,0.10748502612113953,0.046453285962343216,0.11498577892780304,1.3265070915222168,0.509645402431488,0.839838445186615,1.2777835130691528,0.7728807330131531,0.5730955004692078,0.027395306155085564,0.06787989288568497,1.3568634986877441,0.017715465277433395,0.34743762016296387,0.05164507031440735,0.3466746211051941,0.6666448712348938,0.10479076206684113
Publicdomain-advertisment_sunbeam_bread_9274,0.40338048338890076,0.6963710784912109,0.704710841178894,0.9760410785675049,0.020509162917733192,0.19677655398845673,1.1367517709732056,1.4032413959503174,1.106070876121521,1.004788875579834,1.2600836753845215,0.0984482392668724,0.7925450205802917,0.2463287115097046,0.45565447211265564,0.43547961115837097,0.034771308302879333,0.8748878836631775,0.8799251914024353,1.5528614521026611,0.5428737998008728,0.021779248490929604,0.9810633659362793,0.40338048338890076,1.200016975402832,0.25140705704689026,1.0384901762008667,1.4887994527816772,0.5269508361816406,0.05100642889738083,0.4095782935619354,0.016093812882900238,0.7891566753387451,0.29887354373931885,0.03593103960156441,1.0071178674697876,0.27202513813972473,0.7514521479606628,0.1364826261997223,0.16261707246303558,0.03226655349135399,0.23658324778079987,0.08719824999570847,1.281195878982544,0.09441327303647995,0.15166698396205902,0.3884648382663727,0.6838904619216919,0.11588243395090103,1.1853536367416382,1.1595101356506348,0.3850298225879669,0.03397118300199509,0.7418255805969238
Publicdomain-advertisment_tide619,0.7840444445610046,1.1058567762374878,0.6746311783790588,0.013021024875342846,0.5428364872932434,0.3405323922634125,0.39714741706848145,0.7595292925834656,0.42038747668266296,0.12532401084899902,0.855175256729126,1.2028676271438599,0.9313213229179382,0.8791666030883789,0.14944978058338165,0.6582871675491333,0.6382209062576294,0.009646309539675713,0.4624533951282501,1.0218746662139893,1.0867822170257568,0.5270986557006836,0.5418226718902588,0.7003856301307678,0.5508345365524292,0.5284515023231506,0.5516489744186401,1.0520219802856445,0.1674836426973343,0.44595810770988464,0.3685372471809387,1.030963659286499,0.19054463505744934,0.12762530148029327,1.5335371494293213,0.16939279437065125,0.8308037519454956,0.6382308602333069,0.3051762580871582,0.1585683673620224,0.18144215643405914,0.0942961722612381,0.17819347977638245,0.8700656890869141,0.4787834584712982,0.7747349739074707,0.18320393562316895,1.474982738494873,0.304226815700531,0.27362316846847534,0.13047827780246735,1.178397297859192,0.404218852519989,0.27227354049682617
Publicdomain-advertisment_us_steel_1373,0.31215885281562805,1.7238045930862427,0.32812410593032837,0.6662009358406067,0.005597846582531929,1.4090608358383179,1.4748287200927734,0.9083167910575867,2.124227285385132,0.418897420167923,0.9141512513160706,0.6458805203437805,0.074997179210186,1.399727702140808,0.5022405385971069,0.16870556771755219,1.0697991847991943,0.9356168508529663,0.8421035408973694,0.9298907518386841,0.1758442521095276,0.2017960250377655,0.11194133758544922,1.2925137281417847,0.9214329123497009,0.17665502429008484,0.3181024193763733,0.7145261168479919,1.0418301820755005,1.410742163658142,0.35987329483032227,0.2651972770690918,0.03293813765048981,1.0221434831619263,0.2071801871061325,1.1748661994934082,0.6585195064544678,0.3834991455078125,1.6754041910171509,0.6361511945724487,0.2422507256269455,0.4302758574485779,0.5624021291732788,0.3117762804031372,1.0582942962646484,0.15651145577430725,0.9052841663360596,2.1346664428710938,0.2096654772758484,1.5108405351638794,0.00784891378134489,0.043462347239255905,0.020145753398537636,0.4537259042263031
Publicdomain-advertisment_vicks_ny_quil298,0.11128205806016922,2.0020883083343506,1.8487722873687744,3.035275936126709,1.0861341953277588,0.4193921387195587,0.45326223969459534,0.2615792453289032,1.5408947467803955,0.03997493162751198,0.08245871961116791,0.7316977381706238,0.5927374362945557,1.426378607749939,2.067800998687744,0.9087923765182495,0.3166080415248871,1.2056645154953003,1.6957722902297974,1.3333324193954468,0.474048376083374,0.03455652296543121,0.4345075786113739,1.0250815153121948,0.0698888748884201,0.4301482141017914,0.6695435643196106,0.037071503698825836,0.027258560061454773,0.9447596073150635,2.8060667514801025,0.23126769065856934,1.0147029161453247,0.4345075786113739,0.40229475498199463,0.16329354047775269,1.3687511682510376,0.6256462335586548,1.8096013069152832,2.1075527667999268,0.36425986886024475,0.5028744339942932,0.5447232723236084,0.23126769065856934,0.04521629959344864,1.0847796201705933,0.1105203703045845,1.7541569471359253,1.286765694618225,2.4457573890686035,1.071901798248291,0.03126196563243866,0.23818551003932953,0.400897741317749
Publicdomain-advertisment_vitalis876,0.3529443144798279,0.38932734727859497,0.50620037317276,0.3912050127983093,0.3707300126552582,1.0328971147537231,0.3768501281738281,0.1926179677248001,0.4768294394016266,1.0523810386657715,0.4050547480583191,0.604132890701294,0.8018742203712463,0.365329384803772,0.36522725224494934,0.45916178822517395,0.7967769503593445,0.6927762627601624,0.37341710925102234,0.7158387899398804,0.3661920726299286,0.5143895149230957,0.3483404517173767,0.8908038139343262,0.6301335096359253,0.5053038001060486,0.36233454942703247,0.3652433753013611,0.35781142115592957,0.7269871830940247,0.7378824353218079,0.4627939462661743,0.6562334299087524,0.3803669512271881,0.45534372329711914,1.0627232789993286,0.5660517811775208,0.7935433983802795,0.7361958622932434,0.49541375041007996,0.6382114887237549,0.925654947757721,0.37242501974105835,0.42355605959892273,0.5544424653053284,0.35715243220329285,0.6924629211425781,0.34853002429008484,0.5311003923416138,0.37283971905708313,0.34836068749427795,0.6624689102172852,0.3468210697174072,0.6983058452606201
Publicdomain-humorous_funny_faces_1906278,0.0005348077393136919,1.1153700351715088,2.1073153018951416,0.030826719477772713,1.9734004735946655,4.539030075073242,0.00724016921594739,3.847799777984619,1.151732325553894,2.118619441986084,4.411745071411133,0.6649683117866516,4.401504993438721,5.5111260414123535,3.0659611225128174,2.7100350856781006,1.6425080299377441,0.5729624629020691,1.601214051246643,6.041398525238037,1.5643783807754517,6.978262424468994,2.9731764793395996,1.0875027179718018,3.813718557357788,0.4482905864715576,3.9922170639038086,4.505321502685547,0.03324538841843605,3.613995313644409,1.7776778936386108,1.9900188446044922,0.8301922082901001,2.0469870567321777,3.6287269592285156,6.438082218170166,6.03658390045166,3.678877115249634,1.3376152515411377,2.568610668182373,2.918905258178711,1.1734265089035034,2.3755860328674316,0.2572612464427948,0.8150085806846619,1.2147560119628906,3.4559240341186523,3.2616682052612305,3.434155225753784,0.053301699459552765,2.498253345489502,1.8525676727294922,0.8539146184921265,4.547609329223633
QueerAsFaith-MyLifeIsInYou910,3.7435731887817383,2.431546211242676,2.6033108234405518,3.7834670543670654,4.802181243896484,5.237059116363525,5.026381969451904,5.986401557922363,3.913198232650757,5.330140590667725,1.4707995653152466,1.717497706413269,4.17512845993042,1.3242030143737793,3.136075496673584,4.081702709197998,6.963925838470459,0.08113866299390793,3.7918827533721924,5.781574726104736,5.460543632507324,5.099968910217285,3.8628721237182617,6.887564659118652,1.7244058847427368,4.864039421081543,5.5983405113220215,3.3311831951141357,3.5865581035614014,4.848465442657471,5.53375244140625,2.66961407661438,4.811208248138428,3.379899263381958,3.37937593460083,6.299238204956055,3.8316664695739746,0.0,0.07970372587442398,4.43235445022583,6.104797840118408,3.4442973136901855,4.236772537231445,4.1556396484375,3.6285593509674072,3.896244764328003,3.048896312713623,5.927745819091797,7.202614784240723,4.563607692718506,4.4585185050964355,4.1761155128479,2.5300168991088867,6.170200824737549
RVO174-Episode17Persimmons850,0.17999185621738434,0.003989250864833593,0.09721697121858597,0.2268853634595871,0.004616710357367992,0.07855260372161865,0.22807101905345917,0.12877242267131805,0.13310454785823822,0.0037627581041306257,0.0839148536324501,0.1087852269411087,0.008750139735639095,0.3918713927268982,0.004231601487845182,0.01262257993221283,0.0476602166891098,1.4611624479293823,0.3709927797317505,1.0686830282211304,2.4983320236206055,0.14172878861427307,0.39750993251800537,0.003177130129188299,0.6418848037719727,0.6857338547706604,0.2350137084722519,0.12210909277200699,0.7595587372779846,0.5423306822776794,0.2256716936826706,0.03674323111772537,1.182807445526123,0.005324584897607565,1.1625887155532837,0.6488975286483765,0.2662923038005829,1.5062841176986694,1.277188493986614e-05,1.8014408349990845,0.13792969286441803,2.1845412254333496,0.12606725096702576,0.21879637241363525,2.6173830032348633,0.37311622500419617,0.7760461568832397,0.5263462662696838,0.026277802884578705,0.07938386499881744,0.009046539664268494,0.4102277159690857,0.5706351399421692,0.46256911754608154
ReViewMe-FunStuffMyDogLibby508,6.351020812988281,0.1812470704317093,0.26533955335617065,0.17262586951255798,6.860570430755615,0.18310096859931946,3.0490379333496094,7.278307914733887,5.486794948577881,6.084160327911377,5.571844577789307,7.434782028198242,6.991204261779785,5.519222736358643,0.24269135296344757,0.28843021392822266,6.3495259284973145,0.22290880978107452,0.17966897785663605,2.1218669414520264,1.195823073387146,0.18781782686710358,3.7212705612182617,1.2036099433898926,5.891587734222412,0.18803875148296356,0.19043143093585968,0.23184160888195038,7.345205307006836,0.1685153841972351,7.299936294555664,7.574559688568115,0.19043143093585968,5.779180526733398,2.9043121337890625,0.24756689369678497,1.6447657346725464,7.71363639831543,0.22276480495929718,0.4666458070278168,7.4618330001831055,4.5030293464660645,7.520201683044434,0.21600031852722168,3.645744562149048,1.2036099433898926,0.22574222087860107,6.245696067810059,0.3445703387260437,1.5062615871429443,0.3714396357536316,5.432518005371094,1.377297043800354,0.18480969965457916
ReViewMe-LongAnimeSeriesRant505,2.124833345413208,1.2734326124191284,0.768814206123352,0.11186330020427704,0.35529154539108276,1.9991590976715088,0.0859643965959549,0.193398579955101,0.6714438796043396,0.8544103503227234,0.5390113592147827,1.6576870679855347,1.3097102642059326,0.350837767124176,4.455444812774658,0.23015642166137695,0.373470276594162,0.12152276188135147,1.4198392629623413,0.1133335754275322,1.0623154640197754,0.6802642941474915,1.1818653345108032,0.6563214659690857,0.8723158836364746,0.20594698190689087,1.1042912006378174,1.0285121202468872,0.12566250562667847,0.08273019641637802,0.3232523500919342,0.34126269817352295,1.6128004789352417,0.12151804566383362,0.2698109447956085,0.10573188215494156,0.09932665526866913,2.868215322494507,0.13953563570976257,0.5230082869529724,1.5997499227523804,2.6529347896575928,0.11595023423433304,1.1459627151489258,0.5709342360496521,0.944930911064148,0.7782263159751892,0.4718361496925354,0.23147229850292206,0.06634623557329178,0.10794240236282349,0.27272093296051025,0.2028474509716034,0.0629197359085083
ReViewMe-ReViewMeEpisode11TwoForOneTwilightBookAndMovieReview756,5.327888011932373,7.87792444229126,10.966588973999023,7.081985950469971,1.9554553031921387,9.91877555847168,1.2292965650558472,9.364988327026367,10.37502670288086,10.384251594543457,2.3122525215148926,9.79630184173584,7.507734298706055,0.1691678911447525,0.45888397097587585,13.943511009216309,5.565494060516357,11.85747241973877,0.6019128561019897,8.496488571166992,9.995659828186035,0.17797543108463287,8.30528450012207,0.2427719533443451,7.362284183502197,0.10679416358470917,1.0054844617843628,10.745217323303223,10.098174095153809,7.286789417266846,12.126428604125977,11.766215324401855,10.65850830078125,0.18805591762065887,11.41685962677002,0.18376268446445465,1.1444618701934814,5.347762584686279,10.815543174743652,2.7082552909851074,2.2362072467803955,5.825690746307373,1.531529188156128,9.440919876098633,12.382197380065918,4.884170055389404,9.816664695739746,6.397787094116211,7.165256500244141,1.6436445713043213,2.0795390605926514,6.782051086425781,7.915067195892334,0.08604191988706589
ReViewMe-ReViewMeEpisode14SkilletAwakeAlbumDeluxeEdition473,0.29267486929893494,5.960521697998047,0.1069428101181984,0.14730943739414215,7.8549275398254395,12.950352668762207,12.145894050598145,0.3571756184101105,0.5555318593978882,6.2879767417907715,1.7597134113311768,0.5360756516456604,5.881773471832275,6.33505916595459,0.1457362174987793,8.809061050415039,10.222590446472168,2.486687183380127,7.314047813415527,13.215770721435547,7.693536281585693,0.32332301139831543,11.282218933105469,11.235452651977539,7.901391983032227,0.5253581404685974,0.06875105947256088,6.4801926612854,11.188426971435547,2.2569046020507812,0.6389514803886414,7.348088264465332,0.10688097774982452,1.0412544012069702,1.7307333946228027,4.890252590179443,11.302403450012207,5.05484676361084,7.515130996704102,11.391192436218262,0.22533385455608368,2.688647985458374,9.139931678771973,0.0871216356754303,0.5587486624717712,2.2726638317108154,7.50876522064209,0.44599035382270813,9.41496467590332,7.470499515533447,2.566617250442505,1.2694288492202759,10.902338027954102,0.5359748005867004
ReViewMe-TsubasaReservoirChronicleVolumes16Unboxing339,8.103785514831543,5.1689839363098145,3.2334585189819336,0.026014873757958412,0.51762455701828,4.209904670715332,3.342177152633667,7.265488147735596,2.115546703338623,0.2952425181865692,3.34338641166687,0.8697736263275146,4.74848747253418,0.5389341711997986,2.6932525634765625,3.1808884143829346,0.030954599380493164,0.012188365682959557,0.0004984707338735461,0.027570538222789764,3.2524147033691406,2.1607730388641357,3.4900012016296387,0.18253396451473236,0.5719714760780334,1.2412201166152954,0.014648486860096455,0.10771610587835312,0.16118428111076355,4.026729583740234,5.517232894897461,7.2774200439453125,5.498208522796631,3.522657871246338,5.334531307220459,6.8877081871032715,7.0689215660095215,0.008766409009695053,0.012294484302401543,2.6932525634765625,0.17010381817817688,0.3776310682296753,0.4459214508533478,0.042199037969112396,6.1235737800598145,4.600989818572998,1.7771964073181152,0.4369136393070221,5.992260932922363,5.0485758781433105,3.908066987991333,0.7797064781188965,0.008766409009695053,6.055004119873047
Repgeorgemiller-CongressPassesLandmarkEnergyBill633,0.0,3.3838746547698975,0.8544138073921204,0.1949699968099594,0.0,2.788724899291992,1.0765661001205444,1.5833567380905151,2.313420057296753,0.13659510016441345,0.15590371191501617,0.09480716288089752,0.14681558310985565,1.3387583494186401,1.5096393823623657,0.14608155190944672,1.77520751953125,0.0,0.38469141721725464,0.3034268021583557,2.0031638145446777,1.98639714717865,1.6567481756210327,2.6568684577941895,0.0,0.05593728646636009,0.4894440770149231,2.2832157611846924,3.5370066165924072,1.159153699874878,3.8830277919769287,3.892991304397583,0.07772418111562729,0.3093247711658478,3.826037883758545,2.0062403678894043,0.4012649357318878,3.0761024951934814,2.596824884414673,2.450190782546997,0.3432733714580536,1.1740998029708862,3.0693295001983643,2.1496212482452393,3.274007797241211,2.2964210510253906,0.0,2.4138500690460205,2.6148769855499268,0.903944194316864,1.5936906337738037,0.0,3.393066167831421,2.95104718208313
Rhayes-Refresh08TuesdayMorning600,0.2503422200679779,0.08636858314275742,0.4020520746707916,0.017908571287989616,0.07568087428808212,0.009709183126688004,0.027503371238708496,0.08368067443370819,0.24219420552253723,0.6992524266242981,0.34480980038642883,0.03862501680850983,0.030158480629324913,0.17221930623054504,0.09789139032363892,0.14802725613117218,0.023358069360256195,0.876775860786438,0.5000502467155457,0.3388444483280182,0.9117096662521362,0.023478714749217033,0.48531779646873474,0.31025296449661255,0.03272208198904991,0.04154578223824501,0.22199130058288574,1.2172542810440063,0.026983221992850304,0.4565631151199341,0.013970528729259968,0.21920830011367798,0.007699209731072187,0.07266496121883392,0.010396589525043964,0.01055119652301073,1.1774566173553467,0.06743321567773819,0.007979539223015308,2.1321983337402344,0.658048152923584,0.3426927626132965,0.23996679484844208,0.3445945680141449,0.032552219927310944,0.022489605471491814,0.03692961856722832,0.561098039150238,1.2290962934494019,0.2517562806606293,1.0093830823898315,0.014889795333147049,0.32441380620002747,0.015538165345788002
Rhayes-TheFoundationForEvangelismWhatWeFund393,1.0409382581710815,1.4313981533050537,5.0259222984313965,3.4097776412963867,2.6490020751953125,4.992925643920898,4.540462493896484,4.879255771636963,6.347740173339844,5.697610855102539,1.155425786972046,6.7385735511779785,0.8019945025444031,0.18940910696983337,1.6584542989730835,3.4056460857391357,6.528825283050537,4.133486747741699,0.6649579405784607,6.29134464263916,1.8691120147705078,5.633998870849609,1.6800901889801025,7.099802017211914,6.768771171569824,1.4460272789001465,3.954172372817993,2.1354901790618896,1.6550055742263794,3.0864522457122803,5.440371990203857,4.062295436859131,1.7212109565734863,6.681145668029785,5.222784519195557,2.0399625301361084,7.227719306945801,4.072180271148682,6.087897300720215,6.531918525695801,5.477668285369873,4.152237415313721,2.6674811840057373,2.9839024543762207,2.8449251651763916,1.6531399488449097,3.0199272632598877,5.419003963470459,0.8695076107978821,1.4704231023788452,2.118875503540039,1.0318210124969482,4.567795276641846,2.055668354034424
Rmc-BusLaneWithParkingSpaces977,0.0890493169426918,1.8247407674789429,2.3770906925201416,0.022224009037017822,3.3906280994415283,4.1430463790893555,2.2244224548339844,2.8436636924743652,3.391531467437744,5.661700248718262,0.40938159823417664,4.074343681335449,4.074343681335449,2.555302858352661,4.367236137390137,1.372879147529602,2.871734142303467,0.022224009037017822,2.159233331680298,3.391531467437744,2.2244224548339844,0.40938159823417664,2.145350933074951,2.6941490173339844,1.8247407674789429,3.7924370765686035,3.391531467437744,1.8247407674789429,4.074343681335449,2.161658525466919,5.661700248718262,3.249127149581909,2.9032366275787354,3.490368366241455,2.4267823696136475,4.0575151443481445,2.0305614471435547,2.2739944458007812,2.1371500492095947,2.145350933074951,4.233387470245361,4.159360885620117,0.0890493169426918,2.494624137878418,3.163083791732788,4.0575151443481445,1.9214231967926025,1.816097617149353,4.0575151443481445,2.5692179203033447,0.0890493169426918,2.2739944458007812,2.4267823696136475,1.372879147529602
